Date,RECORD,SO2_Avg,NO_Avg,NO2_Avg,NOx_Avg,PM10_Avg,PM25_Avg,Line_Volts_Avg,Batt_Volt_Min,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,WS_ms_Max,Temperature_(degC),Elev
2011-09-02 08:40:00,4559,13.27192,11.07114,19.35766,27.95856,104.1553,286.4579,227.093,11.71161,0.8212236,189.4383,39.46598,1.683002,329.6304,13.19232
2011-09-02 08:45:00,4560,12.39493,9.430949,16.07752,22.92619,84.1148,286.4307,226.8918,11.71121,3.12492,171.9382,14.94485,6.3535,330.4828,-4.768841
2011-09-02 08:50:00,4561,9.363437,4.692945,7.499731,9.857431,119.9283,286.4942,226.7775,11.71103,4.569436,169.4436,8.013302,6.812063,330.9765,-13.37242
2011-09-02 08:55:00,4562,8.959248,5.703382,8.936794,12.23757,126.9339,286.3816,226.8311,11.7165,4.620825,167.8884,15.92586,7.298238,330.9691,-14.23136
2011-09-02 09:00:00,4563,7.769173,4.984845,8.487709,11.06995,83.79929,286.4938,226.691,11.7165,5.46197,153.1771,9.460023,7.581521,330.5312,-6.210159
2011-09-02 09:05:00,4564,7.409904,6.826094,10.46368,14.95453,86.06717,286.5388,226.6586,11.7165,3.887631,152.3225,14.07326,5.966252,330.6583,-17.27023
2011-09-02 09:10:00,4565,6.871003,5.456384,9.296062,12.46211,115.9987,286.6286,226.612,11.7165,4.508397,161.7082,13.88686,6.594598,330.5484,-7.343098
2011-09-02 09:15:00,4566,7.387451,5.456384,9.363424,12.6642,102.5935,286.6061,226.4934,11.7165,4.188588,166.2287,10.9506,6.121708,331.0582,3.632725
2011-09-02 09:20:00,4567,7.297633,5.164479,9.071519,11.90076,71.94344,286.5837,226.4575,11.71102,6.262397,172.137,7.355438,8.601368,330.8758,-11.43242
2011-09-02 09:25:00,4568,7.207817,4.895028,9.138883,11.56394,59.48133,286.5612,226.4431,11.7165,6.007659,174.2815,9.676921,8.054055,331.1869,-13.03783
2011-09-02 09:30:00,4569,7.095545,5.097116,8.555071,11.36185,66.08288,286.6286,226.3605,11.7165,4.833108,173.5178,8.463466,7.837839,331.5099,-11.18918
2011-09-02 09:35:00,4570,6.893389,5.523687,9.363326,12.48443,70.79755,286.6705,226.3115,11.71611,5.058559,166.9458,11.25474,7.871623,331.3995,-4.378372
2011-09-02 09:40:00,4571,6.129979,5.613535,9.475646,12.70904,62.19794,286.6495,226.3233,11.71634,5.518244,164.4655,8.316719,8.500001,331.631,-3.09729
2011-09-02 09:45:00,4572,6.062505,4.82755,9.003941,11.33913,53.9563,286.734,226.2366,11.71609,4.400901,170.2938,10.64148,7.662163,331.891,-5.399994
2011-09-02 09:50:00,4573,5.703337,5.209348,9.902252,12.97846,65.61089,286.7611,226.4091,11.72178,4.449551,163.8709,11.73622,7.027028,332.2919,-1.005398
2011-09-02 09:55:00,4574,5.344109,5.052203,9.722685,12.43965,70.82066,286.7181,226.3962,11.71649,4.091667,166.4458,12.7873,7.472974,332.8482,-10.15134
2011-09-02 10:00:00,4575,4.782625,5.793015,9.340686,12.79852,68.59578,286.6206,226.1492,11.7165,6.418468,177.4027,12.34716,11.02703,333.2878,-12.97297
2011-09-02 10:05:00,4576,3.951375,6.892503,10.03564,14.52589,96.94243,286.7437,225.6373,11.71916,6.658559,173.353,14.738,10.66216,333.4833,-13.75135
2011-09-02 10:10:00,4577,2.850871,4.085497,7.183294,8.619952,200.3911,286.8153,225.6342,11.71859,7.542569,171.7546,11.03526,10.35135,333.3536,-12.95675
2011-09-02 10:15:00,4578,2.761112,4.040654,7.67725,9.293513,356.6786,286.7293,225.8277,11.71839,6.239866,166.299,13.71429,10.82433,333.5748,0.1297379
2011-09-02 10:20:00,4579,2.379547,4.399928,7.812113,9.765147,376.2845,286.7584,225.6138,11.71847,6.026802,172.9308,10.88023,9.783785,333.7685,-10.78378
2011-09-02 10:25:00,4580,2.760983,4.220032,7.542184,9.180815,278.7468,286.8498,225.1916,11.71809,7.307208,174.5157,11.19047,11.7973,333.6473,-14.46486
2011-09-02 10:30:00,4581,2.087545,4.062856,8.327732,9.719428,246.7119,286.8017,225.3255,11.71804,7.061712,171.9212,12.86447,12.60811,333.7022,-17.35135
2011-09-02 10:35:00,4582,1.818182,4.040406,7.856344,9.427613,261.3694,286.7116,225.4259,11.71256,7.193469,164.7193,9.608796,11.04054,333.5964,1.491901
2011-09-02 10:40:00,4583,1.638609,4.175086,7.631877,9.427612,291.5602,286.5994,225.2284,11.71256,6.755405,166.727,10.89448,10.35811,333.9838,-9.486481
2011-09-02 10:45:00,4584,2.424243,4.219979,8.080812,9.98878,370.4378,286.7565,224.8046,11.71256,7.256081,156.5873,8.554148,11.60811,333.8824,-12.72972
2011-09-02 10:50:00,4585,2.04265,4.219979,7.856344,9.450059,332.6152,286.7116,224.9195,11.71804,7.850226,166.9596,10.82386,12.16216,333.7225,-16.13513
2011-09-02 10:55:00,4586,1.503929,5.02806,7.519644,10.14591,200.2245,286.6892,225.0632,11.71804,6.712387,162.0808,13.01253,10.4527,333.8991,-10.55675
2011-09-02 11:00:00,4587,1.571269,4.758699,8.933785,11.04377,283.816,286.8463,224.7256,11.71804,6.175452,164.7195,8.520018,9.405406,334.5036,-17.02702
2011-09-02 11:05:00,4588,1.593716,4.085299,8.439959,9.809206,330.5949,286.779,224.467,11.72353,6.268919,160.5984,12.70728,10.93243,334.3261,7.313522
2011-09-02 11:10:00,4589,1.346802,4.062852,7.699217,9.315379,245.8138,286.8015,224.704,11.72353,6.307659,165.4662,10.01,11.01351,334.2297,-5.010803
2011-09-02 11:15:00,4590,1.346802,4.085299,8.574637,10.12346,223.9731,286.7341,224.6537,11.71804,7.106982,168.2336,8.321286,10.22297,334.0054,-3.9081
2011-09-02 11:20:00,4591,1.548775,4.130084,9.360026,10.97615,194.8779,286.7718,224.2277,11.71804,7.120721,181.4183,9.605046,10.28378,334.209,-13.28107
2011-09-02 11:25:00,4592,1.413947,4.286725,9.605845,11.44622,165.3193,286.7613,224.2236,11.72163,6.978378,173.3638,7.790875,11.02703,334.114,-7.086479
2011-09-02 11:30:00,4593,1.346609,4.376481,9.785353,11.71549,145.4783,286.7154,224.3736,11.72158,6.817118,170.5095,8.493304,9.648649,334.3531,-12.38918
2011-09-02 11:35:00,4594,1.122156,4.600837,10.05451,12.23149,108.8716,286.7556,224.0001,11.72157,6.572974,173.209,9.639641,11.39189,334.2793,-10.54053
2011-09-02 11:40:00,4595,1.279171,4.241462,9.717208,11.35545,101.9744,286.8035,223.8125,11.72065,6.9241,173.2227,14.75483,10.40541,334.5005,-15.09729
2011-09-02 11:45:00,4596,1.211857,4.421025,9.358209,11.24331,112.8372,286.7607,224.0836,11.72064,6.11982,175.8859,10.63363,9.20946,334.5464,-14.54594
2011-09-02 11:50:00,4597,1.615849,4.466019,9.268667,11.19871,107.9923,286.8124,223.8482,11.72118,6.016667,178.3618,10.92249,9.945947,334.7734,-20.2054
2011-09-02 11:55:00,4598,1.750301,4.039161,8.527122,10.14278,88.95152,286.7355,223.4606,11.71966,7.057882,183.0291,9.024532,11.89189,334.9414,-17.57837
2011-09-02 12:00:00,4599,2.288822,4.37569,9.289927,11.1524,96.62442,286.7536,223.7086,11.72508,7.784009,182.7842,9.156729,12.37162,334.8635,-9.032425
2011-09-02 12:05:00,4600,2.468317,4.285895,9.603994,11.33182,91.12581,286.7061,223.7605,11.72507,5.167794,175.9903,15.19274,9.608109,335.2869,-4.427021
2011-09-02 12:10:00,4601,2.311232,4.039046,8.841022,10.34445,41.62462,286.7722,223.3287,11.72506,5.670496,166.089,11.87984,8.445947,335.1833,-5.951344
2011-09-02 12:15:00,4602,1.929766,4.016606,7.876137,9.155168,36.05969,286.7722,223.2892,11.72506,7.089734,173.7147,9.513292,10.40378,335.3355,-17.35667
2011-09-02 12:20:00,4603,1.974644,4.039045,7.763941,9.200047,150.0281,286.7497,223.5153,11.72506,6.718755,172.0811,10.61198,10.10593,335.4942,-18.5253
2011-09-02 12:25:00,4604,1.705374,3.90441,7.427355,8.549312,242.612,286.7273,223.1491,11.72506,6.512161,161.851,12.23616,10.70098,335.46,-16.71128
2011-09-02 12:30:00,4605,1.166835,4.039045,7.135646,8.100529,221.205,286.7722,222.9912,11.72506,7.031081,171.1266,7.968409,12.1582,335.4716,-15.35508
2011-09-02 12:35:00,4606,1.279031,4.083923,7.494672,8.908338,195.7142,286.7049,223.2389,11.72506,7.068102,159.1158,10.23279,14.91503,335.7267,-3.338581
2011-09-02 12:40:00,4607,1.279031,4.039045,7.113206,8.369799,329.2719,286.7497,222.9588,11.72506,6.500507,166.9724,10.54365,11.29359,335.8363,-6.520264
2011-09-02 12:45:00,4608,0.7404916,3.949288,6.462471,7.360037,449.0969,286.7497,222.7255,11.72506,7.564135,176.2115,9.455594,11.79336,335.7421,-12.9726
2011-09-02 12:50:00,4609,0.6731741,4.039045,6.641984,7.696624,366.8799,286.7722,223.0271,11.73054,6.958689,176.0516,11.38007,9.97637,335.6036,-11.18945
2011-09-02 12:55:00,4610,0.9648829,3.769775,6.821497,7.651746,263.256,286.7722,222.8081,11.72506,8.022068,168.8818,8.022395,11.20568,335.9369,-6.601803
2011-09-02 13:00:00,4611,0.8526404,3.926666,6.686528,7.763551,192.767,286.759,222.5144,11.72397,7.365307,161.5594,10.86376,13.64404,336.1485,12.77004
2011-09-02 13:05:00,4612,1.009709,3.724725,7.202623,8.055266,287.009,286.7594,222.766,11.72949,7.247555,166.6558,12.43433,12.73895,336.2628,-13.76695
2011-09-02 13:10:00,4613,0.67315,4.016463,6.013479,6.978328,544.7325,286.7843,222.5701,11.72416,7.995501,164.2275,7.120268,11.55016,335.9896,-0.2796135
2011-09-02 13:15:00,4614,0.987175,3.544869,7.112173,7.650633,604.7377,286.8653,222.3809,11.72316,7.661604,160.4283,13.71488,13.34685,336.1354,-13.29684
2011-09-02 13:20:00,4615,0.987176,3.971159,7.246796,8.30129,492.894,286.8208,222.6686,11.72311,6.436343,158.7363,10.31159,10.87471,336.1328,-10.00606
2011-09-02 13:25:00,4616,1.278875,4.105867,8.009814,9.423314,442.4689,286.76,222.3574,11.72329,8.074078,164.5632,11.72272,13.06316,336.2422,-7.963505
2011-09-02 13:30:00,4617,1.413376,3.970914,7.627742,8.906507,391.5968,286.8034,222.2313,11.72204,6.540586,155.3842,16.75754,11.6177,336.3939,2.832851
2011-09-02 13:35:00,4618,1.570412,4.038234,8.345676,9.646886,408.6478,286.7595,222.5229,11.72216,6.309807,162.0136,12.69956,11.4691,336.5465,-18.95439
2011-09-02 13:40:00,4619,1.996723,4.015867,8.054168,9.288096,493.3454,286.8764,222.2104,11.72211,6.844762,157.396,9.682246,10.45593,336.3376,-15.27455
2011-09-02 13:45:00,4620,1.413232,4.037814,8.120482,9.556146,430.2979,286.9316,222.0761,11.7212,7.701005,157.6924,11.72121,11.07734,336.511,-5.418419
2011-09-02 13:50:00,4621,1.278703,3.701513,7.021666,7.829258,266.7084,286.8563,222.31,11.72118,8.277612,164.3176,13.38926,13.14421,336.3146,-1.722366
2011-09-02 13:55:00,4622,0.7178641,3.701473,6.707503,7.470234,314.0153,286.8753,221.9875,11.71598,7.222337,167.0827,9.460677,11.25296,336.289,-15.03139
2011-09-02 14:00:00,4623,0.6729581,3.61154,7.133354,7.78388,387.9826,286.9269,221.9936,11.72116,7.261964,154.3249,6.695352,12.46201,336.3556,-1.414364
2011-09-02 14:05:00,4624,0.6729524,3.992851,7.110863,8.254882,317.2299,286.7675,222.1173,11.71565,6.627717,154.3494,14.27305,11.84735,336.6474,-13.6859
2011-09-02 14:10:00,4625,1.144011,3.858235,8.793185,9.847471,285.5991,286.9225,221.7713,11.71563,7.062256,158.933,8.700754,11.11787,336.4705,-15.67982
2011-09-02 14:15:00,4626,1.435622,4.396591,9.555857,11.41768,269.852,286.9,221.9758,11.71563,7.339415,166.3314,10.52454,11.13138,336.6718,-11.93514
2011-09-02 14:20:00,4627,1.749673,4.172324,8.636252,10.09431,238.7426,286.8815,221.8999,11.71041,7.9194,173.0325,7.098268,12.09052,336.4119,-1.414364
2011-09-02 14:25:00,4628,1.211334,4.396714,8.569094,10.29637,238.9482,287.0429,221.6053,11.71046,7.695151,165.412,11.47426,11.42858,336.4691,-14.39917
2011-09-02 14:30:00,4629,1.906716,4.553674,9.623295,11.53001,278.0429,286.9931,221.8815,11.71048,6.699992,161.4247,8.967149,9.44276,336.4065,-22.53696
2011-09-02 14:35:00,4630,2.467522,4.576134,10.76737,12.89842,279.7948,286.8833,221.7182,11.71026,5.96758,150.0263,10.72765,9.064508,336.6078,-21.82369
2011-09-02 14:40:00,4631,0.8524045,3.992839,7.649204,8.815652,142.3292,286.946,221.4563,11.71564,6.686032,164.9316,14.27766,11.30024,336.7861,-1.884476
2011-09-02 14:45:00,4632,0.6729478,3.992824,7.357563,8.636164,179.7219,286.8552,221.7497,11.71563,7.698989,162.1261,9.957713,11.23925,336.5867,-12.89211
2011-09-02 14:50:00,4633,0.5832213,3.521759,6.303276,6.93136,260.8794,286.7878,221.5056,11.71563,7.062454,169.66,7.420902,12.61733,336.662,-3.975727
2011-09-02 14:55:00,4634,0.4037686,3.746075,6.662181,7.604308,202.1535,286.7878,221.3764,11.71563,5.917375,153.9521,12.41655,8.118876,336.685,-2.617229
2011-09-02 15:00:00,4635,0.4934949,3.947959,6.751908,7.649171,210.9242,286.8551,221.642,11.71563,6.368441,154.7498,6.97085,12.38762,336.7725,-19.58686
2011-09-02 15:05:00,4636,0,3.970391,6.07896,7.312697,214.1768,286.8102,221.3262,11.71563,5.601865,155.7288,9.244341,9.969599,336.7155,14.84092
2011-09-02 15:10:00,4637,0.1794527,3.925528,6.93136,8.030508,199.3495,286.8327,221.3692,11.71563,6.352103,146.5402,12.24726,10.26653,336.7755,-5.581276
2011-09-02 15:15:00,4638,0.269179,3.81337,6.886497,7.738898,238.874,286.9224,221.5487,11.71015,7.682565,144.4268,12.60737,13.96818,336.5445,-22.53832
2011-09-02 15:20:00,4639,0.4262002,3.992822,7.357561,8.47914,363.5936,286.7878,221.2293,11.71015,5.967456,150.5909,11.11016,9.185952,336.632,9.653587
2011-09-02 15:25:00,4640,0.8972635,4.015254,7.806192,9.017498,427.2545,286.9,221.3944,11.71015,5.738441,146.1034,10.64185,9.867915,336.8153,-10.15348
2011-09-02 15:30:00,4641,0.8299687,4.149844,7.783761,9.219382,300.4262,286.7878,221.4518,11.71015,5.830176,152.3093,12.18671,9.321103,336.5602,10.63003
2011-09-02 15:35:00,4642,0.6729476,3.880665,7.469718,8.591297,203.7012,286.7654,221.1396,11.71015,5.226834,148.104,10.99773,9.415736,336.5748,-8.757854
2011-09-02 15:40:00,4643,0.6729476,3.992822,6.998655,8.120234,204.262,286.9224,221.4231,11.71015,7.396825,146.9795,11.0745,11.0233,336.2561,19.82169
2011-09-02 15:45:00,4644,0.6056529,4.037686,7.222971,8.524003,228.3087,286.8327,221.4697,11.71015,7.019701,149.2306,11.49043,10.50996,336.1638,-11.57852
2011-09-02 15:50:00,4645,0.5159265,4.037686,6.93136,8.075372,243.9435,286.8327,221.1826,11.70467,6.962295,144.8476,11.60675,10.49645,336.0352,-22.86422
2011-09-02 15:55:00,4646,0.6729476,3.566622,6.594887,7.133245,235.1279,286.9224,221.4877,11.70467,6.611951,152.6703,10.24999,10.13137,336.0822,-22.13348
2011-09-02 16:00:00,4647,1.390758,3.992822,7.963213,9.174519,185.2401,286.8776,221.4733,11.70467,5.882379,154.9855,16.26839,8.902228,336.0889,-12.00019
2011-09-02 16:05:00,4648,0.7402424,4.934949,8.860476,11.10364,112.786,287.0121,221.2113,11.70467,5.868634,161.3397,9.69741,9.321167,335.9794,-2.113453
2011-09-02 16:10:00,4649,1.772095,4.037686,8.097803,9.353971,103.0059,286.9224,221.5308,11.70467,5.526427,154.4655,15.97221,8.402276,335.9085,-21.25647
2011-09-02 16:15:00,4650,1.547779,4.037686,7.828624,9.062361,125.9758,286.8551,221.4159,11.70467,5.213855,160.5548,11.33502,8.13182,336.0534,4.923416
2011-09-02 16:20:00,4651,2.063706,3.835801,8.389414,9.219381,139.188,286.8776,221.3334,11.70467,4.593534,153.5518,11.46079,7.125764,335.9895,-8.063801
2011-09-02 16:25:00,4652,0.9196951,3.880665,8.165098,8.972635,91.29655,286.9224,221.6456,11.70467,5.091869,159.8,11.7196,7.422993,335.8778,1.486973
2011-09-02 16:30:00,4653,1.525348,4.015254,9.039929,10.2961,50.51593,286.9897,221.3728,11.70467,5.308784,162.9496,7.893374,8.524138,335.7877,-11.35159
2011-09-02 16:35:00,4654,1.188874,4.396591,10.09421,11.93361,85.55408,286.9897,221.5056,11.70467,4.871552,154.9911,8.970741,7.132726,335.6162,-19.89463
2011-09-02 16:40:00,4655,0.762674,3.858233,8.254825,9.19695,97.66713,287.0794,221.6564,11.70467,5.498368,155.1557,8.710161,9.165823,335.5726,4.55117
2011-09-02 16:45:00,4656,1.233737,4.127412,10.13908,11.52984,72.8578,286.9897,221.4051,11.70467,3.913543,160.4771,14.0535,7.862209,335.5788,-11.02735
2011-09-02 16:50:00,4657,1.435622,4.015254,9.376404,10.63257,91.40871,286.8776,221.7246,11.70467,5.776201,166.7792,9.707725,9.712935,335.401,1.827763
2011-09-02 16:55:00,4658,1.188874,3.746075,9.869899,10.81203,83.3782,286.9673,221.6779,11.70467,4.3778,160.0083,11.72676,6.855793,335.3452,-14.93414
2011-09-02 17:00:00,4659,1.458053,4.329297,10.94661,12.74114,65.41051,287.057,221.5882,11.70467,4.532252,158.8687,8.530443,7.240798,335.2384,-9.730495
2011-09-02 17:05:00,4660,1.816994,4.441534,11.57492,13.5938,98.56639,286.9048,221.9938,11.70467,4.390409,157.2617,12.43657,6.659913,335.0714,-1.900707
2011-09-02 17:10:00,4661,1.929146,4.217196,12.22537,13.9302,98.36397,287.016,221.8316,11.70471,4.279861,158.6398,11.6372,7.044918,334.9291,36.06485
2011-09-02 17:15:00,4662,1.345897,3.970395,10.61015,11.61957,104.4416,287.0573,221.9186,11.70468,3.934932,161.6737,10.02524,6.119555,334.7476,-3.181355
2011-09-02 17:20:00,4663,2.265622,4.01531,10.85704,11.91134,86.65466,286.8816,222.2768,11.70467,3.786334,160.8905,8.754829,6.808511,334.5783,-3.975681
2011-09-02 17:25:00,4664,3.230152,4.329302,13.45897,15.34323,44.39219,286.878,222.0335,11.70468,3.672408,160.995,8.716392,5.491388,334.3693,-13.73455
2011-09-02 17:30:00,4665,5.630439,4.329362,15.11913,16.82396,74.92309,286.9491,222.2413,11.70467,3.107734,166.9666,8.219889,4.640325,334.0199,-8.368793
2011-09-02 17:35:00,4666,10.11772,5.922561,20.93089,24.56519,96.75743,286.9076,222.5409,11.70537,2.65721,168.0594,10.80117,4.106721,333.6898,-11.83789
2011-09-02 17:40:00,4667,13.10168,7.134124,23.98232,28.80571,86.95554,286.9802,222.3153,11.70075,2.140043,160.3278,10.3059,2.971969,333.3791,4.875381
2011-09-02 17:45:00,4668,6.775361,6.842651,23.24258,27.77443,101.0472,287.0551,222.6626,11.70056,2.228302,156.2739,12.95438,3.802769,333.0148,-15.90679
2011-09-02 17:50:00,4669,12.78902,8.18946,27.30565,33.11681,128.0696,286.9667,222.8462,11.69588,1.769898,145.8324,23.50094,3.181358,332.7645,-27.0922
2011-09-02 17:55:00,4670,13.68667,11.89166,33.27425,42.76513,115.9784,286.9712,222.6624,11.69611,2.190701,141.8228,12.39058,3.424519,332.5709,-9.989864
2011-09-02 18:00:00,4671,15.99807,10.85981,32.8263,41.37502,63.22849,286.8208,223.0843,11.70169,1.597659,146.5029,12.36821,2.330294,332.3214,-0.9766922
2011-09-02 18:05:00,4672,20.17264,11.44388,31.57164,40.63699,138.1572,286.7926,223.3271,11.70302,2.167061,140.5766,11.28116,3.4718,332.5501,-8.919956
2011-09-02 18:10:00,4673,22.41668,9.155161,25.64791,32.62648,266.8909,286.9066,223.0556,11.70311,1.568164,145.8423,14.71538,2.89767,332.4263,-9.714283
2011-09-02 18:15:00,4674,24.90743,8.796139,25.96207,32.37966,263.57,286.817,223.3357,11.70861,1.303403,153.9204,14.83948,2.323539,331.9474,-17.75253
2011-09-02 18:20:00,4675,22.16986,13.4186,28.9016,39.96409,246.7856,286.8843,223.745,11.70313,1.661786,151.3849,26.16855,2.877665,331.472,2.795055
2011-09-02 18:25:00,4676,22.30449,13.9347,29.28306,40.99629,246.6509,286.7721,223.5943,11.70313,1.674855,146.5536,13.30527,2.472565,331.4706,-13.26636
2011-09-02 18:30:00,4677,20.41974,16.29089,30.27056,44.2502,231.8649,286.7963,223.5633,11.70313,1.625673,120.1971,48.09743,3.00626,331.3178,-14.92792
2011-09-02 18:35:00,4678,15.30368,7.337685,21.2501,26.16434,193.9886,286.7754,224.0564,11.70316,2.479118,109.5153,16.82564,4.297224,332.1226,-3.065845
2011-09-02 18:40:00,4679,10.12079,5.340925,15.55148,18.581,134.3073,286.838,224.1708,11.69905,3.297952,116.6636,11.35698,5.405393,331.8226,9.664757
2011-09-02 18:45:00,4680,9.492229,5.991558,16.85263,20.48796,96.42606,286.7865,223.896,11.69877,3.9268,119.6581,11.87538,7.027018,331.7346,-6.437847
2011-09-02 18:50:00,4681,7.876599,5.27351,15.79807,18.64799,101.9927,286.79,224.2546,11.69787,4.028603,116.5451,10.50662,7.168917,331.454,13.2162
2011-09-02 18:55:00,4682,8.348752,5.588285,14.74498,17.97677,101.8006,286.8199,224.6301,11.69922,4.124099,113.4438,8.502487,7.540539,331.2225,-9.421631
2011-09-02 19:00:00,4683,9.113072,5.095222,14.94899,17.70984,76.87713,286.859,224.8509,11.69599,4.137611,115.7161,12.61304,7.16216,331.0392,-12.45406
2011-09-02 19:05:00,4684,9.11333,5.162724,14.45563,17.30635,72.70462,286.8903,224.8936,11.69603,3.746396,116.484,10.21404,5.567566,330.8234,-16.05406
2011-09-02 19:10:00,4685,13.67003,5.544332,17.46352,20.58361,93.15376,286.7789,224.5746,11.69062,4.105179,118.0852,11.58741,5.648647,330.7851,-10.83244
2011-09-02 19:15:00,4686,10.07856,5.791246,17.19416,20.6734,89.24803,286.8911,224.8189,11.69062,4.530855,113.305,7.842579,7.040539,330.7919,-5.172985
2011-09-02 19:20:00,4687,8.260382,6.038159,14.70258,18.42873,66.26263,286.8687,225.2283,11.69062,4.397522,112.7395,10.70375,7.64189,330.4919,6.924309
2011-09-02 19:25:00,4688,7.205388,6.329966,17.35129,21.43659,91.67228,286.8687,225.4366,11.69062,4.065539,111.9228,12.07682,5.810809,330.1302,-1.410824
2011-09-02 19:30:00,4689,6.329966,7.003367,16.2963,20.89787,139.0123,286.8463,225.5802,11.69062,4.042567,106.8401,10.13889,6.148647,329.859,-14.46487
2011-09-02 19:35:00,4690,6.105499,5.993266,15.80247,19.48373,147.3176,286.8463,225.6736,11.68514,3.634008,106.0508,13.07738,6.554052,329.7139,-8.91893
2011-09-02 19:40:00,4691,4.332211,5.836139,14.20875,17.68799,134.1639,286.8687,225.7814,11.68514,3.756981,107.6748,9.535331,5.959458,329.568,-4.994606
2011-09-02 19:45:00,4692,4.017958,5.566779,14.16386,17.44108,133.6925,286.7565,225.846,11.68514,3.774773,113.0554,13.19621,6.310809,329.4869,-6.762173
2011-09-02 19:50:00,4693,2.379442,4.152831,11.98709,13.51354,78.2063,286.7921,225.9931,11.69062,4.430179,120.7035,10.04899,6.513512,329.3301,-8.854065
2011-09-02 19:55:00,4694,1.818398,4.242931,11.94305,13.71655,69.48158,286.8353,226.1209,11.69149,4.193017,121.3103,9.659157,7.16216,329.0909,-2.610821
2011-09-02 20:00:00,4695,2.402217,3.996205,10.57423,11.76411,99.29885,286.7614,226.2627,11.69243,4.478152,117.5308,14.69179,7.797296,329.0423,-9.648659
2011-09-02 20:05:00,4696,3.008469,4.018771,11.11336,12.34818,73.19092,286.7922,226.3772,11.69266,4.267791,116.406,14.25596,6.182431,329.0234,15.58377
2011-09-02 20:10:00,4697,4.041625,3.435379,9.857057,10.21631,65.31731,286.7758,226.5359,11.69369,4.226575,119.8592,11.63592,6.797296,328.9513,2.95134
2011-09-02 20:15:00,4698,4.490836,3.97439,11.09237,12.23753,80.04916,286.6052,226.4208,11.69449,4.116666,118.1403,10.94295,6.222971,328.899,-13.00542
2011-09-02 20:20:00,4699,6.668911,3.502862,11.54148,12.10284,82.20499,286.7632,226.3819,11.69456,3.890765,120.8688,12.32351,6.040539,328.7896,-0.1783905
2011-09-02 20:25:00,4700,5.321572,4.041692,11.7658,13.09058,87.16568,286.7131,226.2806,11.69385,3.129954,118.9968,16.05821,5.452702,328.7725,-7.654064
2011-09-02 20:30:00,4701,4.176414,3.704886,11.36165,12.16998,90.39917,286.6009,226.2989,11.69412,3.895045,120.1939,10.90175,6.574323,328.7157,-19.80001
2011-09-02 20:35:00,4702,3.95172,4.041524,13.53911,14.86382,83.72713,286.6569,226.2898,11.6936,3.608557,122.549,8.136075,6.195944,328.7671,-16.45947
2011-09-02 20:40:00,4703,3.839315,4.265904,14.23465,15.87366,83.07287,286.6688,226.2456,11.6932,3.718242,120.4229,13.53643,5.999999,328.7995,-17.80541
2011-09-02 20:45:00,4704,3.278054,4.063878,12.14673,13.51632,84.5107,286.6718,226.3165,11.69298,3.68108,121.7897,11.70729,5.648647,328.5554,-3.470284
2011-09-02 20:50:00,4705,6.039559,4.490384,15.60408,17.55739,74.98947,286.6662,226.24,11.6931,3.150224,126.3084,12.62685,4.709458,328.4383,-11.64325
2011-09-02 20:55:00,4706,10.82221,4.288468,16.14351,17.58048,123.916,286.5641,226.309,11.69351,3.097296,122.2484,11.87783,5.216215,328.4293,-3.972984
2011-09-02 21:00:00,4707,10.64251,4.355794,16.39037,18.27638,165.1612,286.7193,226.2574,11.69338,2.845495,123.7257,9.980335,4.054053,328.377,-0.1783905
2011-09-02 21:05:00,4708,13.35953,3.929272,14.43726,15.60482,126.9714,286.6796,226.3227,11.69366,1.716216,150.1598,24.44267,3.695945,328.0464,1.897285
2011-09-02 21:10:00,4709,13.4495,6.646149,22.81249,27.03368,93.83223,286.6832,226.282,11.68876,0.5885134,198.9117,41.32895,1.263513,327.5932,-8.059471
2011-09-02 21:15:00,4710,12.79851,6.421707,25.48473,29.54882,111.4369,286.6415,226.3781,11.6939,0.374099,182.8466,44.59615,1.027027,327.2729,-33.8919
2011-09-02 21:20:00,4711,13.96576,5.65814,25.34947,28.47042,129.352,286.6578,226.2618,11.69323,0.4878378,320.4139,83.75323,1.479729,327.4914,-24.37298
2011-09-02 21:25:00,4712,19.1075,13.33714,27.95395,39.02334,93.22385,286.6343,226.4082,11.69323,0.5286034,318.0782,103.1945,1.101351,327.4531,-7.248661
2011-09-02 21:30:00,4713,20.81495,17.35702,27.82063,42.81997,78.7466,286.7614,226.3554,11.69438,0.6876124,200.1385,49.49032,1.844594,327.3797,-43.94595
2011-09-02 21:35:00,4714,27.07943,12.6191,24.99122,35.11794,111.6634,286.7142,226.2925,11.69416,0.5853602,223.6541,25.34597,0.9121619,327.1869,-30.84325
2011-09-02 21:40:00,4715,20.92624,7.925975,22.13865,27.77442,136.9628,286.6568,226.218,11.69329,0.7934683,197.2706,12.39968,1.04054,326.5847,0.2918777
2011-09-02 21:45:00,4716,17.7146,5.253756,20.20676,23.08061,103.661,286.734,226.2081,11.68764,0.6840088,190.712,18.67525,0.9459457,326.1779,-0.5027161
2011-09-02 21:50:00,4717,17.37811,6.690803,20.52144,24.89965,72.74554,286.6715,226.2118,11.6933,0.8495493,175.4723,14.4961,1.391892,326.4099,-4.362175
2011-09-02 21:55:00,4718,17.31084,4.041438,19.7806,21.06039,80.0878,286.6277,226.2127,11.69328,0.8783782,179.3945,7.476561,1.25,326.2297,-8.043255
